rok,miasto,pole,tekst,plik
2015,PL,TVP,"- Teleexpress o 17. Mniej liczne i spektakulatne. Wiecowanie na placu Grzybowskim, powrót do niższego wieku emerytalnego i walki z umowami śmieciowymi. Jest też marsz RSS Ikonowicza. Bardzo skrótowo. Jest też o pikniku Europejskim SLD, który również odbył się przy Rozbracie. W teleexpresie extra o pierwszomajowych pochodach na całym świecie i historycznie. W Moskwie ponad 100 tysięcy ludzi. Też pochody w Azji, w Atenach 13 tysięcy osób. Klasyczny pochód w Hawanie. *Ale dzisiaj od święta pracy ważniejsza jest chyba majówka*. *I wcale nie jest to odejście od socjalizmu, ale powrót do korzeni.* Reportaż dotyczy aktywnych majówek, jeszcze tych z XVIII wieku, czy XIX wieku. Także dłuższa historia pierwszomajowego święta.
- Panorama o 18. Zaczyna się od Chazana, nic o pochodach nie było. 1 maja Komorowski spędza w Łazienkach Królewskich, na Pikniku Europejskim. Dalej mamy relację z obchodów Święta Pracy. Najładniejszy zdaniem TVP pochód był w Kielcach. Atmosfera piknikowa. W Warszawie deszcz, tam pochód organizowany przez Ikonowicza, 500 osób (jeden z większych pochodów w Polsce). NAcjonaliści też manifestują, autor zwraca uwagę na podobieństwo postulatów. Wiec przy kamieniu w Warszawie SLD, OPZZ i PPS. Od razu potem przypomnienie o historii Święta Pracy, którego korzenie sięgają jeszcze XIX wieku. Najważniejsze święto państwowe, *zawłaszczone* przez PZPR. Więcej jest o przeszlości niż o teraźniejszości. Jest o przymusie, o deficytowych dobrach, o tym wszystkim co można było wtedy dostać. Historyk z Białegostku mówi, że już nie ma kto chodzić. Ale wielu starszych ludzi z rozrzewnieniem wspomina stare czasy.
- Wiadomości z 19:30. Do wyborów 10 dni, zaczynamy od sondażu poparcia (Komorowski wciąż ma 39%, Duda 25%). Z 1 maja mamy przede wszystkim Leszka Millera z Pikniku Europejskiego. Święto Pracy (2:50) bez wielkich demonstracji. Zabrakło manifestantów, a jego przemówieniu *przysłuchiwała się niewielka grupka osób.* Zestawione z pochodem w Moskwie, ze starciami w Turcji, czy z pokojowymi pochodami w całej Europie. W Polsce obchody, *najdelikatniej mówiąc, skromne*. Guz mówi o potrzebie dialogu i demokracji. O prawach pracowniczych mówił również Piotr Ikonowicz (tanie mieszkania, minimalna stawka godzinowa). Zmieniły się czasy, spadała frekwencja, a tradycja odeszła w zapomnienie. Miller mówi o podwójnym znaczeniu święta pracy, zwłaszcza o tym drugim UE. Senyszyn mówi, że polacy są zmęczeni i wolą spędzić czas ze znajomymi, rodziną a nie na pochodzie. Domański twierdzi, że dlatego nikt nie chodzi, bo 1) SLD i 2) zmiana pokoleniowa. *Zamiast maszerować, ludzie wolą miec wolny majowy dzień, a najlepiej majowy weekend*. Potem znowu Bronisław Komorowski mówi swoje, o rocznicy członkostwa w UE. Wspomina jednak też o tym, że *dla niektórych może to być radosne wspomnienie Święta Pracy*.",PL_1990-2019.md
2015,PL,Wspolnie_OPZZ_PPS,Nie,PL_1990-2019.md
2015,PL,Miejsca_pamięci,"PPS i goście (w tym OPZZ) na wiecu: Plac Grzybowski
OPZZ i UP?: Brama Straceń",PL_1990-2019.md
2015,PL,Muzyka,Międzynarodówka puszczona na koniec wiecu na placu Grzybowskim (GW 2015),PL_1990-2019.md
2015,PL,Siedziba Robotnika,-,PL_1990-2019.md
2015,PL,Plac Grzybowski,"krótki wiec przedstawicieli PPS, OPZZ i SLD (PS)",PL_1990-2019.md
2015,PL,Brama Straceń,"Unia Pracy gospodarzem, delegacja OPZZ dda hołd ponad  60 tysięcy więźniom - bojowników o wyzwolenie narodowe i przemiany społeczne (opzz.org.pl archiwalne)",PL_1990-2019.md
2015,PL,Plac Piłsudskiego,-,PL_1990-2019.md
2015,PL,Pikniki,"Po południu SLD i OPZZ zorganizowały 1 majowy piknik europejski w związku z obchodzoną 11 rocznicą wstąpienia Polski do Unii Europejskiej. (PS)
y razem z nami chcą (...) manifestować tego dnia: w Warszawie spotykamy się na Placu Grzybowskim o godz. 10. Później przechodzimy o godzinie 12. na piknik - mówił Joński na konferencji prasowej w Sejmie.Piknik odbędzie się w parku przy ul. Rozbrat; zaplanowano m.in. przemówienia liderów związkowych i szefa SLD Leszka Millera. Joński podkreślił, że będzie to ""piknik europejski"", bo SLD chce połączyć obchody Święta Pracy z rocznicą wejścia Polski do Unii Europejskiej.Joński powiedział też, że decyzją władz centralnych OPZZ w tym roku nie odbędzie się tradycyjny pochód pierwszomajowy w Warszawie. - Te uroczystości będą zdecentralizowane, we wszystkich województwach będą te obchody, pewnie nieco większe niż w latach ubiegłych - dodał. (Onet.pl)
Piknik ikonowiczowski – Po po chodzie spotkamy się przy muzyce, piwie i grillu na zabawie dyskusyjno tanecznej w Barze Alpejskim (Międzynarodowa 68) na Saskiej Kępie. (FB)",PL_1990-2019.md
2015,PL,kontra,"1 maja postanowili też uczcić... narodowcy. - To święto zagarnięte przez komunistów. My obchodzimy narodowe święto pracy, patronem robotników jest przecież św. Józef - mówi chłopak z flagą ONR.Narodowcy z czarnymi flagami przemaszerowali ul. Marszałkowską pod hasłami: ""Polski przemysł w polskich rękach"", ""Praca w Polsce dla Polaków"", ""Nacjonalizm to wolność"" czy ""Stop dyktaturze demokracji"". (GW 2015)",PL_1990-2019.md
2015,PL,wiec,"Jedyny rok, w ktorym nie odbywa się wiec pod OPZZ – przemówienia przewodniczących i główny element uroczystości to dołączenie do wiecu organizowanego przez PPS na placu Grzybowskim (Pierwszomajowy pluralizm 2015 GW). Na placu Osterwy zbiera się z kolei partia Zmiana (Youtube 2015)
Na festynie Europejskim na pewno przemawia Leszek Miller – czy przemawia też Guz? Pewnie tak (youtube leszek miller 1 maja 2015)",PL_1990-2019.md
2016,PL,Wydarzenia_alt,"*Przedstawiciele Polskiej Partii Socjalistycznej z udziałem delegacji SLD, OPZZ, Unii Pracy i Partii Zielonych zebrali się na Placu Grzybowskim w Warszawie w miejscu, gdzie w 1904 roku doszło do incydentów robotniczych z carską policją. Zginęło wówczas lub zostało rannych kilkadziesiąt osób. Wydarzenie to uznawane jest za początek Rewolucji 1905 roku, która objęła Królestwo Polskie i część Rosji. Obecni byli także przedstawiciele ugrupowań, które w marcu 2016 roku zawiązały Porozumienie Socjalistów. Obecni przedstawiciele wymienionych ugrupowań złożyli kwiaty przed obeliskiem upamiętniającym wydarzenia i ofiary walki oprawa robotnicze.* [[@PrzegladSocjalistyczny122016]]",PL_1990-2019.md
2016,PL,Apel,"Apel Rady Ogólnopolskiego Porozumienia Związków Zawodowych z dnia 9 marca 2016 r. w sprawie obchodów Święta 1 Maja
Szanowne Koleżanki i Koledzy związkowcy! Ludzie pracy!
W tym roku po raz 126 będziemy obchodzić Międzynarodowy Dzień Solidarności Ludzi Pracy. 1 Maja historycznie łączy w sobie walkę o sprawiedliwość i niepodległość naszego kraju. Święto, w czasie którego pracownicy i związkowcy na całym świecie wychodząc na ulice miast upominają się o prawo do godnego życia. Wzrost dochodu narodowego w ostatnich latach nie przełożył się na zmniejszenie dużej skali ubóstwa, dlatego dzisiaj działania na rzecz równości i sprawiedliwości społecznej, przestrzegania prawa pracy, walki z rozwarstwieniem społecznym, dyskryminowaniem pracowników i bezrobociem są nadal aktualne.
Obietnice wyborcze nowego rządu rozbudziły nadzieje na pilne podjęcie problemów społecznych i poprawę warunków pracy. Powyborcza zmiana priorytetów społeczno-gospodarczych na ustrojowopolityczne opóźnia realizację tych obietnic. Z pięciu kluczowych, zapowiadanych na pierwsze 100 dni rządu projektów zrealizowano jeden. Oczekujemy na realizację pozostałych.
– W Polsce wciąż jest duża liczba pracowników zatrudnianych na ”śmieciówki”. W efekcie mamy drugą kategorię obywateli, których prawa ekonomiczne i społeczne są ograniczone.
–Co dziesiąty Polak, czyli 1,6 mln obywateli zalicza się do grupy biednych pracujących. Zarabiają tyle, że nie wystarcza im na podstawowe potrzeby.
– Istnieje ogromne rozwarstwienie poziomu życia Polaków, które skutkuje wykluczeniem społecznym nawet całych regionów Polski. Mamy bardzo wysoki - 16% wskaźnik ludzi żyjących na skraju nędzy oraz niedożywione dzieci a z drugiej strony istnieją bieguny bogactwa, gdzie elita społeczna separuje się od normalnych obywateli.
– W wielu zakładach pracy trwają negocjacje płacowe oraz akcje protestacyjne dla utrzymania miejsc pracy i godnego poziomu życia pracowników.  O tym wszystkim musimy 1go Maja przypominać!
Ogólnopolskie Porozumienie Związków Zawodowych apeluje do członków związków zawodowych, pracowników, bezrobotnych, emerytów i rencistów oraz wszystkich, dla których ważna jest idea sprawiedliwości społecznej o aktywny udział w obchodach Święta Ludzi Pracy. Razem będziemy przypominać o nierozwiązanych przez kolejne rządy problemach polskich pracowników!
Zapraszamy do udziału w organizowanej przez OPZZ manifestacji w Warszawie w dniu 1 maja oraz w obchodach organizowanych przez nasze struktury terytorialne. Niech się święci 1 Maja 2016!
Rada Ogólnopolskiego Porozumienia Związków Zawodowych",PL_1990-2019.md
2016,PL,TVP,"- Teleexpres o 17. Pierwszy raz w pisowskiej telewizji. W wielu miastach były tradycyjne pochody, ale największy zorganizowało OPZZ z SLD w Warszawie. Związkowcy narzekali na niskie płace i umowy śmieciowe. Guz narzeka na obiecanki ze strony polityków. Czarzasty też się wypowiada. Wzywanie prawicy, by realizowali te hasła, z którymi doszli do władzy. Krótka migawka z pochodu Ikonowicza. Duda uczestniczy w obchodach 1 maja solidarnościowych w Kaliszu. W teleexpresie extra znowu pokaz tego, jak wyglądało to w czasie PRL-u. Jest trochę o obchodach przed 89, kontramnifestacjach
- Panorama 18. Najpierw od wieców SLD, OPZZ i Unii Pracy. Ruda Śląska i Kalisz – tam rząd i prezydent, kolejno. Krytyka rządzących i opozycji parlamentarnej. *Dość zysków kosztem wynagrodzeń*, podwyższenie płacy minimalnej, jeszcze jedno. Apel do PO i Nowoczesnej – nie atakujcie związków, nie atakujcie. *7 maja, zamiast stroić się w strój demokraty, powiedz o tym, że nie dopuszczaliście projektów obywatelskich.* – krzyczy Czarzasty. Chodzi o marsz KOD-u, który przechodzi tego dnia przez ulice Warszawy. Ponownie w Katowicach marsz bezdomnych. W Kaliszu prezydent dziękuje zwązkowcom. Beata Szydło w mszy w Rudzie Śląskiej. Dopiero potem rocznica wejścia do Polski w UE. Pozytywnie, od polskiej wsi, która *wykonała olbrzymi skok cywilizacyjny*. Choć dopłaty to jedno, ale problem w tym, że nie ma dopłat do produkcji. Oprócz tego udało się zbudować całą masę dróg. ALE, ta droga nie jest bezinteresowna! Bo drogi są naprawiane tam gdzie opłaca się wielkim inwestorom, a nie na prowincji. Ale wciąż, Unia jest na plus, i ogólnie opłaca się nam być częścią tej Unii. Czyli ten obraz jest nieco bardziej zniuansowany, nieco bardziej krytyczny – mamy ślimaka, który został uznany za hehe rybę. Unia to rozrzutność, brak demokracji, nie jest już tak różowo. Wciąż mamy te zdobycze historyczne Unii, ale współczesność Unii zaczyna wyglądać nieco inaczej. Na koniec jest też 1 maja, *nazywany ""propagandą w pigułce""*. Dzień poparcia dla przywódców komunistycznych. Znów, wspomnienia starszych przecinane nagraniami archiwalnymi. Był przymus, nazywany przez niektórych *komunistycznym bożym ciałem*. Pietrzak mówi, że nie o ludzi pracy, ale o poparcie dla systemu radzieckiego. Wszystko było przygotowane, nie było krzty spontaniczności. Spektakl propagandowy, obraz braterstwa i przyjaźni. Kontrast jest – dziś nigdzie w kraju takiego świętowania już nie ma.
- |
  Wiadomości 19:30. Zaczynamy od straszenia nieprzyjmowaniem uchodźców. Święto Pracy kojarzone z komunizmem. Największe obchody zorganizowało po raz kolejny OPZZ z SLD w Warszawie. Zarówno chodziło o pracę, jak i przeciwko władzy. Guz mówi o różnych wariantach Święta Pracy – **najpierw nasze hasła, a potem pójdziemy na grilla**  (chodzimy, bo musimy?). Jest to też nawiązanie do tradycji, jak mówił Iwiński. Chwalba mówi o tym, że już osiągnięto cele z XIX wieku, *więc wymyśla się nowe – aborcja eutanazja itd.*. Mówi też o tym, że śpiewano pieśni religijne przed wojną. Tym razem w tym samym materiale mamy o pochodach PRL i współczesnych
- |
  np. Ikonowicza nie widzę. Chwalba mówi, że może kiedyś będzie inaczej, ale na razie wciąż kojarzy się z komunizmem. Przemówienie Dudy z Kalisza. Od razu po tym, jest o przymusowych marszach KOD – zestawienie czasów PRL i działań PO. TVP pokazuje też takie okazje, kiedy dziesiątki tysięcy polaków wychodzą spontanicznie na ulice – Marsz Niepodległości, święta religijne i protesty przeciwko ACTA. Po wiadomościach rozmowa z Czarzastym i Wiplerem. Czarzasty zaczyna od prób rozliczenia Dudy – nie zapewnił podwyżki kwoty wolnej od podatku oraz obniżenia wieku emerytalnego. (0:40). dyskusja na początku jest o 1) kwocie wolnej od podatku. 2) Platforma podobno każe manifestować. Czarzasty mówi o tym, że kilkanaście tysięcy ludzie przyjechało dzisiaj. Jedzie Czarzasty po Platformie Obywatelskiej, a Schetyna wchodzi w rolę pierwszego demokraty w kraju, co jest sprzeczne z czasem 8 lat ich rządów. Pierwsze 8 minut rozmowy bez żadnych wzmianek o Święcie Pracy. 3) 1 maja to święto, mówi Czarzasty. To jest data do świętowania, 12 lat w UE, a nie 7 maja. KOD szanuje, żenuje go podpinanie się pod tę manifestację PO i Nowoczesnej. 4) O Trybunale Konstytucyjnym, o walce PO z PiS-em wokół tego. Wciąż czekam na jakąkolwiek wzmiankę o pochodzie pierwszomajowym. 5) kolejny wątek to kary za nieprzyjmowanie uchodźców. Mowa o tym Czarzastego, że UE to nie tylko przywileje, ale też obowiązki. Ostatecznie nie ma zbyt wiele o pracy, o święcie pracy. Ziemiec mówi, że miał być ktoś z Razem, ale boi się z przedstawicielem partii Korwin. Hehe.",PL_1990-2019.md
2016,PL,Wspolnie_OPZZ_PPS,Nie,PL_1990-2019.md
2016,PL,Miejsca_pamięci,"przed pochodem SLD i OPZZ, gospodarz PPS: plac Grzybowski
UP gospodarze, OPPZ się pojawia: Brama Straceń",PL_1990-2019.md
2016,PL,Muzyka,"Mazurek Dąbrowskiego, Oda do Radości i Międzynarodówka otwiera manifestację (ZZPKiM)",PL_1990-2019.md
2016,PL,Siedziba Robotnika,-,PL_1990-2019.md
2016,PL,Plac Grzybowski,"mała manifestacja PPS: zaproszone delegacje SLD, OPZZ, UP i Zielonych (PS)",PL_1990-2019.md
2016,PL,Brama Straceń,"""Okolicznościowe przemówienia"", składanie kwiatów. Pojawiają się delegacje SLD i OPZZ(uniapracy.org)",PL_1990-2019.md
2016,PL,Plac Piłsudskiego,-,PL_1990-2019.md
2016,PL,Pikniki,"Brak informacji o pikniku – bardzo prawdopoodbne, że się nie odbył",PL_1990-2019.md
2016,PL,kontra,"Do Ogrodu Saskiego na godz. 15 przyszło około dwustu osób. Oprócz Młodzieży Wszechpolskiej, pojawili się też członkowie Narodowego Odrodzenia Polski i Nacjonalistycznego Stowarzyszenia Zadruga. Zaprosiła ich inna organizacja: Autonomiczni Nacjonaliści w Warszawie. (GW 2016)",PL_1990-2019.md
2016,PL,wiec,"Witał ich Leszek Miller, b. premier i b. szef SLD. Obecny szef partii Włodzimierz Czarzasty krzyczał, że to właśnie SLD wprowadziło Polskę do Unii. (Jak się święcił GW 2016)
O, kolejna ciekawostka – TVP transmisję pokazuje spod Sejmu, i stamtąd przemówienia, i potem przemówienia spod OPZZ: Guz, Czarzasty, the ususal suspects",PL_1990-2019.md
2017,PL,Wydarzenia_alt,"_1 Maja, Święto Pracy Polska Partia Socjalistyczna obchodziła Święto 1 Maja złożeniem kwiatów pod obeliskiem na Placu Grzybowskim w Warszawie, który poświęcony jest protestowi robotniczemu w dniu 13 listopada 1904 roku. Protest i walki w tym dniu faktycznie zapoczątkowały wydarzenia nazwane później, jako Rewolucja 1905 roku. W spotkaniu tym uczestniczyli poza grupą członków PPS, przedstawiciele SLD, Unii Pracy, Partii Zielonych, OPZZ, Związku Zawodowego „Walka”, oraz stowarzyszeń Inicjatywa Polska, Ruch Społeczny „Praca-Pokój-Sprawiedliwość” i Imienia Ignacego Daszyńskiego. Zabierający głos przedstawiciele partii i organizacji podkreślali potrzebę jedności całej lewicy w walce o prawa człowieka, a szczególnie prawa ludzi pracy. Następnie przedstawiciele PPS spotkali się pod obeliskiem przy ul. Wareckiej poświęconemu pamięci CKR PPS, który miał swą siedzibę w tym miejscu w okresie przedwojennym, oraz redakcji Gazety „Robotnik”, która odegrała ogromną rolę w integracji środowisk socjalistycznych na przestrzeni historii._ [[@PrzegladSocjalistyczny22017]]
Związek zawodowy ""Samoobrona"" planuje demonstrację na 100 osób w godz. 15.30-17.30. Uczestnicy z Placu Zamkowego mają przejść przed Pałac Prezydencki. (PAP 2017)",PL_1990-2019.md
2017,PL,Apel,"**1 MAJA – ŚWIĘTO PRACY „Przywróćmy godność pracy”**
1 maja to międzynarodowy dzień solidarności ludzi pracy. Dzień, w którym pracownicy i związkowcy na całym świecie przypominają o prawie do godnego życia.
W dalszym ciągu praca w Polsce dla milionów Polek i Polaków nie spełnia swojej podstawowej roli – zapewnienia godnego i stabilnego życia. **Praca powinna być źródłem utrzymania, zapewniać bezpieczeństwo socjalne i spokojną emeryturę. Niezbędne jest dalsze ograniczanie „śmieciowego” zatrudnienia! Konieczny jest szybszy wzrost wynagrodzeń i stabilny system emerytalny. Niezbędne są aktywne systemy wsparcia państwa dla osób bezrobotnych i zagrożonych utratą pracy!**
Ogólnopolskie Porozumienie Związków Zawodowych oczekuje szybszego tworzenia nowych – „dobrych” miejsc pracy i wielokrotnie proponowało rządowi podjęcie działań w tej sprawie.
Nadal aktualne są w Polsce: potrzeba działania na rzecz równości i sprawiedliwości społecznej, przestrzegania prawa pracy, walki z rozwarstwieniem społecznym, dyskryminowaniem pracowników i bezrobociem.
Ogólnopolskie Porozumienie Związków Zawodowych aktywnie zabiega o wdrożenie zarówno w Polsce, jak i całej Unii Europejskiej zasady „równa płaca za tę samą pracę w tym samym miejscu”. **Postulujemy zmianę dyrektywy europejskiej w tym zakresie. Jesteśmy zwolennikami wprowadzenia „minimalnego dochodu gwarantowanego”. Domagamy się ratyfikacji przez Polskę Zweryfikowanej Europejskiej Karty Społecznej**.
1 maja to rocznica przystąpienia Polski do Unii Europejskiej. Z tym faktem wiele Polek i Polaków wiązało i wiąże wiele nadziei. Możliwość swobodnego przemieszczania się i podejmowania pracy za granicą, europejskie rozwiązania prawne poprawiające polskie standardy socjalne i społeczne to wartości, które większość obywateli naszego państwa postrzega pozytywnie.
**Ogólnopolskie Porozumienie Związków Zawodowych apeluje do Polek i Polaków o aktywny udział w obchodach 1 maja – Międzynarodowego Dnia Walki o Prawa Ludzi Pracy**.
**Zwracamy się do organizacji członkowskich OPZZ i struktur terytorialnych naszej konfederacji o inspirowanie obchodów w swoich środowiskach oraz o udział w centralnych uroczystościach w Warszawie. Tradycyjnie spotkamy się przed siedzibą OPZZ**.
**Zapraszamy wszystkich partnerów politycznych i społecznych oraz mieszkańców Polski, dla których ważne są ideały i tradycje 1-go maja do udziału w warszawskiej manifestacji**.
**Rada Ogólnopolskiego Porozumienia Związków Zawodowych**
Warszawa, 22 marca 2017 r.",PL_1990-2019.md
2017,PL,TVP,"– Teleexpress o 17. Najpierw o pochodzie OPZZ, Solidarność pod pomnikiem czerwca 1956. Hasło 1 maja *Przywróćmy godną pracę*. Wyższych wynagrodzeń, brak śmieciówek. Partie razem, ale brakuje sojuszu międzypartyjnych. Krytyka Koniecznego ze sceny (*potrafią tylko bezmyślnie machać europejską flagą*), również SLD. W pochodach szli tylko ci ci chcieli, więcej w Teleexpresie extra, o historycznym wymiarze tego święta. Na końcu o święcie flagi, który ma się odbyć 2 maja. Najpierw o historycznych źródłach święta, (1890). Znowu to samo nagranie Gomułki. Masowe obchody, przymusowe. Udział był obowiązkowy, trzeba było słuchać w domyśle nudnych przemówień. Za Gierka bardziej *młodzieżowa* oprawa święta. Potem pojawiają się grille, zabawy i święta. Sonda uliczna TVP o pierwszej pracy: czyli wspominkowo, ale już nie o święcie jako takim ale o własnej przeszłości. Zdepolityzowane? Mija też 35 lat od 1 maja 1982, co przedstawione jest na wystawie *Zima Wasza, Wiosna Nasza*. Pierwszomajowy pochód miał zaskoczyć władze. Trzeciego maja też manifestacja, ale tym razem ZOMO było przygotowane i zorganizowane. Wypowiada się Jacek Kurski, którego intencją jest upamiętnienie, prawda historyczna i godność. Wszystko na gdańskim placu Solidarności.
- Panorama z 18. Zaczyna się od straży granicznej, wsparciu służb mundurowych i wzmocnieniu zewnętrznych granic UE. Najpierw o pielgrzymce ludzi pracy. O pochodzie pierwszomajowym – **spadkobiercy PRL na manifestacjach.** Duda mówi o tym, że potomkowie komunistów wciąż rządzą Polską, zestawiając to z manifestacjami pierwszomajowymi. Sanktuarium w Kaliszu, kustosz namówił żeby tam właśnie się zebrać – bo jest sanktuarium św. Józefa. Długo, długo o wydarzeniach z Kalisza. Jest o tym, że nie było długo sprawiedliwości dla tych, którzy wtedy walczyli, i dopiero w tym roku jest sprawiedliwość, bo zabrano emerytury byłym pracownikom służb mundurowych. Potem o pochodach i wiecach w całym kraju – dużo złośliwości, niechęci do lewicy ( *tyle na ulicach, ile w sondażach*). Obowiązkowe flagi, *tylko frekwencja już nie ta*. Zaledwie kilka tysięcy osób. Króciutko, nic nie zostało z poparcia SLD, tak jak nic nie zostało z PRL-owskich pochodów. Czarzasty, będący na pierwszomajowych uroczystaściach, pokazuje ciągłość i trwałość komunizmu. I tutaj jest zestawiony z Dudą, Czarzasty. Mówi o *zdrajcach*, którzy utrzymują *wiele eksponowanych stanowisk w różnych miejscach*. SLD nie potrafi mobilizować, kompletnie nic o tym, że jednak jest to pochód OPZZ. Partie lewicowe słabną – czego dowodem jest zwycięstwo Trumpa w wyborach. Wszędzie socjalizm. Potem klasycznie o spektaklu propagandowym za PRL, znowu to samo nagranie Gomułki. 1 maja jako hołd dla władzy, znak dominacji nad zniewolonym społeczeństwem. Zawistowski też opowiada o tym jak zmuszano, jaki był przymus. *Dostawało się flagi, które potem się rzucało*, mówi starsza pani. 1 maja było spektaklem, który miał zatuszować wszystko to, co działo się nie tak. Przypominanie 1 maja Solidarnościowego, kiedy można było licznie i spontanicznie manifestować. I potem regularnie te pochody organizowano, nawet mimo tego, że uczestników bito i zwalczano. 1 maja 1989 pochody odwolane.
 - Wiadomości 19:30. Sytuacja pracowników miałaby być najlepsza od lat. 13 lat po wejściu do UE polskie granice są szczelne. Święto Pracy lewicowi świętują. Pochód jest niby jak za dawnych czasów – tutaj Czarzasty z pochodu, który miałby tą ciągłość reprezentować. Poza tym właściwie nie ma Potem słuchamy o uwłaszczeniu elit, tragicznej sytuacji w Polsce. *Ale w tym roku pracownicy naprawdę mają powody do świętowania.* Drobne problemy z bezrobociem, ale tylko w niektórych województwach – coraz więcej zawodów deficytowych, nie ma nadwyżek. Rząd wprowadził minimanlą na śmieciówkach, wyższą minimalną, rośnie średnia płaca. Już teraz w portfelach polskich rodzin więcej w kieszeniach – znowu o tym, jak rząd dobrze robi swoim obywatelom. PiS przypomina o tym, jak obniżył wiek emerytalny. Straszą, że nie będzie 500+. Potem pielgrzymka robotników, już po raz 25. Od ponad 10 lat biorą w niej udział przedstawiciele pracodawców. Dzień św. Józefa, Józefa Robotnika. Inicjatorem kstosz, który zaprosił do udziału działaczy Solidarności – dużo więcej o kościelnych, niż lewicowych. W Warszawie działacze SLD wraz z działaczami służb mundurowych (komunistycznych), przeciwko zabraniu im emerytur. Służby mundurowe miał zaprosić Czarzasty. Dziennikarz prowokacyjne pytania do Czarzastego. Potem pokazywane są przebitki z działań zomowców (to z nimi idzie Czarzasty). Przypomnienie o zabójstwie Popiełuszki przez SB, przypominanie innych zbrodni SB. Dali fragment z Psów, żeby pokazać jak to się stało, że oni zostali i zachowali swoje stanowiska. Znowu, fragmenty z Psów, pokazanie jak wyglądało niszczenie akt SB i tego, jak to było, że oni zostali przy władzy. Jest też generał Jasik z wywiadu PRL, z którym rozmawiano w Warszawie (chyba nie na pochodzie pierwszomajowym?). Potem od razu o polityce historycznej, i o dwóch wizjach polityki historycznej. Dwie różne wizje podejścia do historii i patriotyzmu. *potomkowie zdrajców nigdy nie będą chcieli przyznać, że są potomkami zdrajców, oni nigdy nie będą chcieli by prawda o wyczynach ich dziadków i pradziadków...* (1:00 w nagraniu). Potem o Żołnierzach Niezłomnych, i tutaj pochwała dla młodych z Ligi Republikańskiej (2017 rok, przypomnijmy). Dalej opowiadanie o orle z czekolady, i symbolach narodowych w ogóle. Duda i PiS chcą obchodzić święta tradycyjnie (fragment jak siedzi w kościele). Ale patriotyzm to nie tylko symbole, ale również obrona narodowych interesów, mówi reporterka. Gościem wiadomości jest poseł PiS, były przewodniczący Solidarności. Z okazji 1 maja przedstawia sukcesy rządu PiS – że wyższa minimalna, że teraz z lepszymi kwalifikacjami się zatrudnia. *W sierpniu walczyliśmy o wolne soboty, dzisiaj walczymy o wolne niedziele*, mówi Śniadek. Dalej o wolnych od handlu niedzielach. Czym powinno być Święto Pracy pyta dziennikarz? Śniadek mówi, że ma problem – w PRL była to deklaracja wsparcia dla *przewodniej siły*. Przymuszano, dlatego punktem honoru młodzieży był brak uczestnictwa. Wspomina oczywiście o kontrpochodach i kontrmanifestacjach. Po 89 gdy zaczynała się wolna Polska, *mieliśmy mieszane uczucia*. Wyjściem rozpoczęcie tradycji pielgrzymki do Kalisza, która się utarła, i dziś 25 raz obchodzimy. Po tej krótkiej wzmiance wracamy do narzekania na Grzegorza Schetynę i jego zapowiedziach likwidowania 500+. To jest *przywracanie patologii, jaką było ubóstwo dzieci*. Poza tym makroekonomiczne konsekwencje, no i pomysł podwyższenia przez PO wieku emerytalnego szeroko krytykowany. Potem Śniadek krytykuje pomysł PO 13 emerytury (!). To jest *dowód na miotanie się PO*. Dalej pytanie o Święcie Flagi – czy ma poseł wrażenie, że jest teraz renesans patriotyzmu? Tak, Śniadek się zgadza – młodzież jednak jest ok, a zwycięstwo PiS przywraca mu wiarę, że rozumie Polaków. Także odgrzewanie pamięci Żołnierzy Wyklętych to forma przywracania godności Polsce. Chciałby, żeby *Polska była Polską*. Dalej – protesty byłych esbeków. Co pan myśli, jak protestują? Paradoksalnie mówi Śniadek, ich protesty przywracają mu wiarę, że żyjemy w wolnej Polsce. To namacalny dowód na to, że beneficjenci przemian po 89 roku już nie mogą korzystać z przywilejów rodem z PRL-u. Ramię w ramię z nimi maszerują politycy SLD jak i PO, np. Borys Budka który bronił esbeckich przywilejów emerytalnych. Równolegle ustawa procedowana przez Śniadka i PiS, że pojawią się świadczenia dla represjonowanych. Potem narzekania na opozycję totalną, przypomnienie słów Macrona o planach sankcji wobec Polski",PL_1990-2019.md
2017,PL,Wspolnie_OPZZ_PPS,Nie,PL_1990-2019.md
2017,PL,Miejsca_pamięci,"przed pochodem SLD i OPZZ: Brama Straceń
przed pochodem SLD i OPZZ, gospodarz PPS: plac Grzybowski
PPS: Warecka",PL_1990-2019.md
2017,PL,Siedziba Robotnika,przedstawiciele PPS składają kwiaty (PS),PL_1990-2019.md
2017,PL,Plac Grzybowski,"""spotkanie"" PPS: goście z SLD, UP, Zielonych, OPZZ, ZZ Walka, IP, RS Praca Pokój Srawiedliwość (PS)",PL_1990-2019.md
2017,PL,Brama Straceń,"gospodarzem UP, gośćmi PPS i OPZZ (uniapracy.org)",PL_1990-2019.md
2017,PL,Plac Piłsudskiego,-,PL_1990-2019.md
